8/2/2010 5:36 PM	(10SM)(16.09KM)
8/2/2010 6:06 PM	(10SM)(16.09KM)
8/2/2010 6:36 PM	(10SM)(16.09KM)
8/2/2010 7:06 PM	(10SM)(16.09KM)
8/2/2010 7:36 PM	(10SM)(16.09KM)
8/2/2010 8:06 PM	(10SM)(16.09KM)
8/2/2010 8:36 PM	(10SM)(16.09KM)
8/2/2010 9:06 PM	(10SM)(16.09KM)
8/2/2010 9:36 PM	(10SM)(16.09KM)
8/2/2010 10:06 PM	(10SM)(16.09KM)
8/2/2010 10:36 PM	(10SM)(16.09KM)
8/2/2010 11:06 PM	(10SM)(16.09KM)
8/2/2010 11:36 PM	(10SM)(16.09KM)
8/3/2010 12:06 AM	(10SM)(16.09KM)
8/3/2010 12:36 AM	(10SM)(16.09KM)
8/3/2010 1:06 AM	(10SM)(16.09KM)
8/3/2010 1:36 AM	(10SM)(16.09KM)
8/3/2010 2:06 AM	(9SM)(14.48KM)
8/3/2010 2:36 AM	(6SM)(9.66KM)
8/3/2010 3:06 AM	(0.25SM)(0.4KM)
8/3/2010 3:36 AM	(3SM)(4.83KM)
8/3/2010 4:06 AM	(0.25SM)(0.4KM)
8/3/2010 4:36 AM	(0.25SM)(0.4KM)
8/3/2010 5:06 AM	(0.75SM)(1.21KM)
8/3/2010 5:36 AM	(3SM)(4.83KM)
8/3/2010 6:06 AM	(0.25SM)(0.4KM)
8/3/2010 6:36 AM	(0.25SM)(0.4KM)
8/3/2010 7:06 AM	(0.25SM)(0.4KM)
8/3/2010 7:36 AM	(0.25SM)(0.4KM)
8/3/2010 8:06 AM	(0.25SM)(0.4KM)
8/3/2010 8:36 AM	(0.25SM)(0.4KM)
8/3/2010 9:06 AM	(8SM)(12.87KM)
8/3/2010 9:36 AM	(10SM)(16.09KM)
8/3/2010 10:06 AM	(10SM)(16.09KM)
8/3/2010 10:36 AM	(10SM)(16.09KM)
8/3/2010 11:06 AM	(10SM)(16.09KM)
8/3/2010 11:36 AM	(10SM)(16.09KM)
8/3/2010 12:06 PM	(10SM)(16.09KM)
8/3/2010 12:36 PM	(10SM)(16.09KM)
8/3/2010 1:06 PM	(10SM)(16.09KM)
8/3/2010 1:36 PM	(10SM)(16.09KM)
8/3/2010 2:06 PM	(10SM)(16.09KM)
8/3/2010 2:36 PM	(10SM)(16.09KM)
8/3/2010 3:06 PM	(10SM)(16.09KM)
8/3/2010 3:36 PM	(10SM)(16.09KM)
8/3/2010 4:06 PM	(10SM)(16.09KM)
8/3/2010 4:36 PM	(10SM)(16.09KM)
8/3/2010 5:06 PM	(10SM)(16.09KM)
8/3/2010 5:36 PM	(10SM)(16.09KM)
8/3/2010 6:06 PM	(10SM)(16.09KM)
8/3/2010 6:36 PM	(10SM)(16.09KM)
8/3/2010 7:06 PM	(10SM)(16.09KM)
8/3/2010 7:36 PM	(10SM)(16.09KM)
8/3/2010 8:06 PM	(10SM)(16.09KM)
8/3/2010 8:36 PM	(10SM)(16.09KM)
8/3/2010 9:06 PM	(10SM)(16.09KM)
8/3/2010 9:36 PM	(10SM)(16.09KM)
8/3/2010 10:06 PM	(10SM)(16.09KM)
8/3/2010 10:36 PM	(10SM)(16.09KM)
8/3/2010 11:06 PM	(10SM)(16.09KM)
8/3/2010 11:36 PM	(10SM)(16.09KM)
8/4/2010 12:06 AM	(10SM)(16.09KM)
8/4/2010 12:36 AM	(10SM)(16.09KM)
8/4/2010 1:06 AM	(10SM)(16.09KM)
8/4/2010 1:36 AM	(10SM)(16.09KM)
8/4/2010 2:06 AM	(10SM)(16.09KM)
8/4/2010 2:36 AM	(10SM)(16.09KM)
8/4/2010 3:06 AM	(10SM)(16.09KM)
8/4/2010 3:36 AM	(10SM)(16.09KM)
8/4/2010 4:06 AM	(10SM)(16.09KM)
8/4/2010 4:36 AM	(10SM)(16.09KM)
8/4/2010 5:06 AM	(10SM)(16.09KM)
8/4/2010 5:36 AM	(10SM)(16.09KM)
8/4/2010 6:06 AM	(10SM)(16.09KM)
8/4/2010 6:36 AM	(10SM)(16.09KM)
8/4/2010 7:06 AM	(10SM)(16.09KM)
8/4/2010 7:36 AM	(10SM)(16.09KM)
8/4/2010 8:06 AM	(10SM)(16.09KM)
8/4/2010 8:36 AM	(10SM)(16.09KM)
8/4/2010 9:06 AM	(10SM)(16.09KM)
8/4/2010 9:36 AM	(10SM)(16.09KM)
8/4/2010 10:06 AM	(10SM)(16.09KM)
8/4/2010 10:36 AM	(10SM)(16.09KM)
8/4/2010 11:06 AM	(10SM)(16.09KM)
8/4/2010 11:36 AM	(10SM)(16.09KM)
8/4/2010 12:06 PM	(10SM)(16.09KM)
8/4/2010 12:36 PM	(10SM)(16.09KM)
8/4/2010 1:06 PM	(10SM)(16.09KM)
8/4/2010 1:36 PM	(10SM)(16.09KM)
8/4/2010 2:06 PM	(10SM)(16.09KM)
8/4/2010 2:36 PM	(10SM)(16.09KM)
8/4/2010 3:06 PM	(10SM)(16.09KM)
8/4/2010 3:36 PM	(10SM)(16.09KM)
8/4/2010 4:06 PM	(10SM)(16.09KM)
8/4/2010 4:36 PM	(10SM)(16.09KM)
8/4/2010 5:06 PM	(10SM)(16.09KM)
8/4/2010 5:36 PM	(10SM)(16.09KM)
8/4/2010 6:06 PM	(10SM)(16.09KM)
8/4/2010 6:36 PM	(10SM)(16.09KM)
8/4/2010 7:06 PM	(10SM)(16.09KM)
8/4/2010 7:36 PM	(10SM)(16.09KM)
8/4/2010 8:06 PM	(10SM)(16.09KM)
8/4/2010 8:36 PM	(10SM)(16.09KM)
8/4/2010 9:06 PM	(10SM)(16.09KM)
8/4/2010 9:36 PM	(10SM)(16.09KM)
8/4/2010 10:06 PM	(10SM)(16.09KM)
8/4/2010 10:36 PM	(10SM)(16.09KM)
8/4/2010 11:06 PM	(10SM)(16.09KM)
8/4/2010 11:36 PM	(10SM)(16.09KM)
8/5/2010 12:06 AM	(10SM)(16.09KM)
8/5/2010 12:36 AM	(10SM)(16.09KM)
8/5/2010 1:06 AM	(10SM)(16.09KM)
8/5/2010 1:36 AM	(10SM)(16.09KM)
8/5/2010 2:06 AM	(10SM)(16.09KM)
8/5/2010 2:36 AM	(10SM)(16.09KM)
8/5/2010 3:06 AM	(10SM)(16.09KM)
8/5/2010 3:36 AM	(10SM)(16.09KM)
8/5/2010 4:06 AM	(10SM)(16.09KM)
8/5/2010 4:36 AM	(10SM)(16.09KM)
8/5/2010 5:06 AM	(10SM)(16.09KM)
8/5/2010 5:36 AM	(10SM)(16.09KM)
8/5/2010 6:06 AM	(10SM)(16.09KM)
8/5/2010 6:36 AM	(10SM)(16.09KM)
8/5/2010 7:06 AM	(10SM)(16.09KM)
8/5/2010 7:36 AM	(10SM)(16.09KM)
8/5/2010 8:06 AM	(10SM)(16.09KM)
8/5/2010 8:36 AM	(10SM)(16.09KM)
8/5/2010 9:06 AM	(10SM)(16.09KM)
8/5/2010 9:36 AM	(10SM)(16.09KM)
8/5/2010 10:06 AM	(10SM)(16.09KM)
8/5/2010 10:36 AM	(10SM)(16.09KM)
8/5/2010 11:06 AM	(10SM)(16.09KM)
8/5/2010 11:36 AM	(10SM)(16.09KM)
8/5/2010 12:06 PM	(10SM)(16.09KM)
8/5/2010 12:36 PM	(10SM)(16.09KM)
8/5/2010 1:06 PM	(10SM)(16.09KM)
8/5/2010 1:36 PM	(10SM)(16.09KM)
8/5/2010 2:06 PM	(10SM)(16.09KM)
8/5/2010 2:36 PM	(10SM)(16.09KM)
8/5/2010 3:06 PM	(10SM)(16.09KM)
8/5/2010 3:36 PM	(10SM)(16.09KM)
8/5/2010 4:06 PM	(9SM)(14.48KM)
8/5/2010 4:36 PM	(9SM)(14.48KM)
8/5/2010 5:06 PM	(10SM)(16.09KM)
8/5/2010 5:36 PM	(10SM)(16.09KM)
8/5/2010 6:06 PM	(10SM)(16.09KM)
8/5/2010 6:36 PM	(10SM)(16.09KM)
8/5/2010 7:06 PM	(10SM)(16.09KM)
8/5/2010 7:36 PM	(10SM)(16.09KM)
8/5/2010 8:06 PM	(10SM)(16.09KM)
8/5/2010 8:36 PM	(10SM)(16.09KM)
8/5/2010 9:06 PM	(10SM)(16.09KM)
8/5/2010 9:36 PM	(10SM)(16.09KM)
8/5/2010 10:06 PM	(10SM)(16.09KM)
8/5/2010 10:36 PM	(10SM)(16.09KM)
8/5/2010 11:06 PM	(10SM)(16.09KM)
8/5/2010 11:36 PM	(10SM)(16.09KM)
8/6/2010 12:06 AM	(10SM)(16.09KM)
8/6/2010 12:36 AM	(10SM)(16.09KM)
8/6/2010 1:06 AM	(10SM)(16.09KM)
8/6/2010 1:36 AM	(10SM)(16.09KM)
8/6/2010 2:06 AM	(10SM)(16.09KM)
8/6/2010 2:36 AM	(10SM)(16.09KM)
8/6/2010 3:06 AM	(10SM)(16.09KM)
8/6/2010 3:36 AM	(10SM)(16.09KM)
8/6/2010 4:06 AM	(10SM)(16.09KM)
8/6/2010 4:36 AM	(10SM)(16.09KM)
8/6/2010 5:06 AM	(10SM)(16.09KM)
8/6/2010 5:36 AM	(10SM)(16.09KM)
8/6/2010 6:06 AM	(10SM)(16.09KM)
8/6/2010 6:36 AM	(10SM)(16.09KM)
8/6/2010 7:06 AM	(10SM)(16.09KM)
8/6/2010 7:36 AM	(10SM)(16.09KM)
8/6/2010 8:06 AM	(10SM)(16.09KM)
8/6/2010 8:36 AM	(10SM)(16.09KM)
8/6/2010 9:06 AM	(10SM)(16.09KM)
8/6/2010 9:36 AM	(10SM)(16.09KM)
8/6/2010 10:06 AM	(10SM)(16.09KM)
8/6/2010 10:36 AM	(10SM)(16.09KM)
8/6/2010 11:06 AM	(10SM)(16.09KM)
8/6/2010 11:36 AM	(10SM)(16.09KM)
8/6/2010 12:06 PM	(10SM)(16.09KM)
8/6/2010 12:36 PM	(10SM)(16.09KM)
8/6/2010 1:06 PM	(10SM)(16.09KM)
8/6/2010 1:36 PM	(10SM)(16.09KM)
8/6/2010 2:06 PM	(10SM)(16.09KM)
8/6/2010 2:36 PM	(10SM)(16.09KM)
8/6/2010 3:06 PM	(10SM)(16.09KM)
8/6/2010 3:36 PM	(10SM)(16.09KM)
8/6/2010 4:06 PM	(10SM)(16.09KM)
8/6/2010 4:36 PM	(10SM)(16.09KM)
8/6/2010 5:06 PM	(10SM)(16.09KM)
8/6/2010 5:36 PM	(10SM)(16.09KM)
8/6/2010 6:06 PM	(10SM)(16.09KM)
8/6/2010 6:36 PM	(10SM)(16.09KM)
8/6/2010 7:06 PM	(10SM)(16.09KM)
8/6/2010 7:36 PM	(10SM)(16.09KM)
8/6/2010 8:06 PM	(10SM)(16.09KM)
8/6/2010 8:36 PM	(10SM)(16.09KM)
8/6/2010 9:06 PM	(10SM)(16.09KM)
8/6/2010 9:36 PM	(10SM)(16.09KM)
8/6/2010 10:06 PM	(10SM)(16.09KM)
8/6/2010 10:36 PM	(10SM)(16.09KM)
8/6/2010 11:06 PM	(10SM)(16.09KM)
8/6/2010 11:36 PM	(10SM)(16.09KM)
8/7/2010 12:06 AM	(10SM)(16.09KM)
8/7/2010 12:36 AM	(10SM)(16.09KM)
8/7/2010 1:06 AM	(10SM)(16.09KM)
8/7/2010 1:36 AM	(10SM)(16.09KM)
8/7/2010 2:06 AM	(10SM)(16.09KM)
8/7/2010 2:36 AM	(10SM)(16.09KM)
8/7/2010 3:06 AM	(10SM)(16.09KM)
8/7/2010 3:36 AM	(10SM)(16.09KM)
8/7/2010 4:06 AM	(6SM)(9.66KM)
8/7/2010 4:36 AM	(7SM)(11.27KM)
8/7/2010 5:06 AM	(6SM)(9.66KM)
8/7/2010 5:36 AM	(6SM)(9.66KM)
8/7/2010 6:06 AM	(10SM)(16.09KM)
8/7/2010 6:36 AM	(10SM)(16.09KM)
8/7/2010 7:06 AM	(10SM)(16.09KM)
8/7/2010 7:36 AM	(10SM)(16.09KM)
8/7/2010 8:06 AM	(10SM)(16.09KM)
8/7/2010 8:36 AM	(10SM)(16.09KM)
8/7/2010 9:06 AM	(10SM)(16.09KM)
8/7/2010 9:36 AM	(10SM)(16.09KM)
8/7/2010 10:06 AM	(10SM)(16.09KM)
8/7/2010 10:36 AM	(10SM)(16.09KM)
8/7/2010 11:06 AM	(10SM)(16.09KM)
8/7/2010 11:36 AM	(10SM)(16.09KM)
8/7/2010 12:06 PM	(10SM)(16.09KM)
8/7/2010 12:36 PM	(10SM)(16.09KM)
8/7/2010 1:06 PM	(10SM)(16.09KM)
8/7/2010 1:36 PM	(10SM)(16.09KM)
8/7/2010 2:06 PM	(10SM)(16.09KM)
8/7/2010 2:36 PM	(10SM)(16.09KM)
8/7/2010 3:06 PM	(10SM)(16.09KM)
8/7/2010 3:36 PM	(10SM)(16.09KM)
8/7/2010 4:06 PM	(10SM)(16.09KM)
8/7/2010 4:36 PM	(10SM)(16.09KM)
8/7/2010 5:06 PM	(10SM)(16.09KM)
8/7/2010 5:36 PM	(10SM)(16.09KM)
8/7/2010 6:06 PM	(10SM)(16.09KM)
8/7/2010 6:36 PM	(10SM)(16.09KM)
8/7/2010 7:06 PM	(10SM)(16.09KM)
8/7/2010 7:36 PM	(10SM)(16.09KM)
8/7/2010 8:06 PM	(10SM)(16.09KM)
8/7/2010 8:36 PM	(10SM)(16.09KM)
8/7/2010 9:06 PM	(10SM)(16.09KM)
8/7/2010 9:36 PM	(10SM)(16.09KM)
8/7/2010 10:06 PM	(10SM)(16.09KM)
8/7/2010 10:36 PM	(10SM)(16.09KM)
8/7/2010 11:06 PM	(10SM)(16.09KM)
8/7/2010 11:36 PM	(10SM)(16.09KM)
8/8/2010 12:06 AM	(10SM)(16.09KM)
8/8/2010 12:36 AM	(10SM)(16.09KM)
8/8/2010 1:06 AM	(7SM)(11.27KM)
8/8/2010 1:36 AM	(7SM)(11.27KM)
8/8/2010 2:06 AM	(1.75SM)(2.82KM)
8/8/2010 2:36 AM	(0.25SM)(0.4KM)
8/8/2010 3:06 AM	(1SM)(1.61KM)
8/8/2010 3:36 AM	(3SM)(4.83KM)
8/8/2010 4:06 AM	(4SM)(6.44KM)
8/8/2010 4:36 AM	(4SM)(6.44KM)
8/8/2010 5:06 AM	(3SM)(4.83KM)
8/8/2010 5:36 AM	(0.25SM)(0.4KM)
8/8/2010 6:06 AM	(0.25SM)(0.4KM)
8/8/2010 6:36 AM	(0.25SM)(0.4KM)
8/8/2010 7:06 AM	(0.25SM)(0.4KM)
8/8/2010 7:36 AM	(1.25SM)(2.01KM)
